Bodoe, Norway, 67.269, 14.363 
Bergen, Norway, 60.293, 5.218 
Batsfjord, Norway, 70.6, 29.692 
Kristiansand, Norway, 58.204, 8.085 
Dagli, Norway, 60.417, 8.514 
Bardufoss, Norway, 69.056, 18.54 
Evenes, Norway, 68.491, 16.678 
Oslo, Norway, 59.896, 10.617 
Fagernes, Norway, 61.011, 9.293 
Floro, Norway, 61.584, 5.025 
Oslo, Norway, 60.194, 11.1 
Hamar, Norway, 60.818, 11.067 
Haugesund, Norway, 59.345, 5.208 
Hasvik, Norway, 70.487, 22.14 
Kristiansund, Norway, 63.112, 7.824 
Kjeller, Norway, 59.969, 11.036 
Kirkenes, Norway, 69.725, 29.887 
Lista, Norway, 58.1, 6.625 
Molde, Norway, 62.746, 7.272 
Mosjoen, Norway, 65.784, 13.215 
Banak, Norway, 70.069, 24.973 
Notodden, Norway, 59.566, 9.212 
Orland, Norway, 63.699, 9.604 
Roros, Norway, 62.578, 11.342 
Rygge, Norway, 59.379, 10.786 
Svalbard, Norway, 78.246, 15.466 
Sogndal, Norway, 61.156, 7.136 
Skien, Norway, 59.185, 9.567 
Stord, Norway, 59.792, 5.341 
Sorkjosen, Norway, 69.787, 20.959 
Svartnes, Norway, 70.355, 31.045 
Sandnessjoen, Norway, 65.957, 12.469 
Tromso, Norway, 69.683, 18.919 
Torp, Norway, 59.187, 10.259 
Trondheim, Norway, 63.458, 10.94 
Stavanger, Norway, 58.877, 5.638 
Gdansk, Poland, 54.377, 18.466 
Krakow, Poland, 50.078, 19.785 
Katowice, Poland, 50.238, 19.035 
Koszalin, Poland, 54.042, 16.264 
Katowice, Poland, 50.474, 19.08 
Lodz, Poland, 51.722, 19.398 
Mielec, Poland, 50.322, 21.462 
Poznan, Poland, 52.421, 16.826 
Rzeszow, Poland, 50.11, 22.019 
Szczechin, Poland, 53.585, 14.902 
Szczechin, Poland, 53.392, 14.634 
Slupsk, Poland, 54.479, 17.108 
Shapaja, Peru, 53.791, 15.828 
Warsaw, Poland, 52.166, 20.967 
Wroclaw, Poland, 51.102, 16.886 
Zielona gora, Poland, 52.139, 15.799 
Linkoeping, Sweden, 58.402, 15.526 
Norrkoeping, Sweden, 58.611, 16.103 
Uppsala, Sweden, 59.897, 17.588 
Stockholm, Sweden, 59.181, 17.912 
Angelholm, Sweden, 56.296, 12.847 
Ronneby, Sweden, 56.267, 15.265 
Hasslosa, Sweden, 58.409, 13.262 
Knislinge, Sweden, 56.184, 14.132 
Moholm, Sweden, 58.598, 14.114 
Kosta, Sweden, 56.844, 15.452 
Rada, Sweden, 58.498, 13.053 
Byholma, Sweden, 56.785, 13.602 
Gothenborg, Sweden, 57.663, 12.28 
Joenkoeping, Sweden, 57.758, 14.069 
Falkoping, Sweden, 58.17, 13.588 
Lidkoping, Sweden, 58.465, 13.174 
Gothenborg, Sweden, 57.775, 11.87 
Skovde, Sweden, 58.456, 13.973 
Trollhattan, Sweden, 58.318, 12.345 
Karlsborg, Sweden, 58.514, 14.507 
Satenas, Sweden, 58.426, 12.714 
Gimo, Sweden, 60.133, 18.105 
Stockholm, Sweden, 59.419, 17.891 
Karlskoga, Sweden, 59.346, 14.496 
Mora, Sweden, 60.958, 14.511 
Stockholm, Sweden, 58.789, 16.912 
Strangnas, Sweden, 59.314, 17.109 
Arvika, Sweden, 59.676, 12.639 
Bjorkvik, Sweden, 58.791, 16.571 
Emmaboda, Sweden, 56.611, 15.605 
Ljungby, Sweden, 56.95, 13.922 
Kristianstad, Sweden, 55.922, 14.085 
Landskrona, Sweden, 55.945, 12.861 
Oskarshamn, Sweden, 57.35, 16.498 
Anderstorp, Sweden, 57.264, 13.599 
Kalkmar, Sweden, 56.685, 16.288 
Malmoe, Sweden, 55.53, 13.371 
Halmstad, Sweden, 56.691, 12.82 
Hagshult, Sweden, 57.292, 14.137 
Vaxjo, Sweden, 56.929, 14.728 
Hallviken, Sweden, 63.738, 15.458 
Hede, Sweden, 62.409, 13.747 
Sveg, Sweden, 62.048, 14.423 
Farila, Sweden, 61.898, 15.705 
Gallivare, Sweden, 67.132, 20.814 
Hudiksvall, Sweden, 61.768, 17.081 
Kubbe, Sweden, 63.634, 17.94 
Jokkmokk, Sweden, 66.496, 20.147 
Kramfors, Sweden, 63.048, 17.769 
Lycksele, Sweden, 64.548, 18.716 
Optand, Sweden, 63.129, 14.803 
Sundsvall, Sweden, 62.528, 17.444 
Ornskoldsvik, Sweden, 63.408, 18.99 
Pitea, Sweden, 65.399, 21.265 
Kiruna, Sweden, 67.822, 20.337 
Orsa, Sweden, 61.19, 14.712 
Skelleftea, Sweden, 64.625, 21.077 
Sattna, Sweden, 62.481, 17.003 
Umea, Sweden, 63.792, 20.282 
Vilhelmina, Sweden, 64.579, 16.833 
Arvidsjaur, Sweden, 65.59, 19.282 
Orebro, Sweden, 59.224, 15.038 
Hagfors, Sweden, 60.02, 13.579 
Vasteras, Sweden, 59.589, 16.634 
Lulea, Sweden, 65.544, 22.122 
Ostersund, Sweden, 63.194, 14.502 
Vidsel, Sweden, 65.875, 20.15 
Heden, Sweden, 65.836, 21.471 
Arboga, Sweden, 59.386, 15.924 
Stockholm, Sweden, 59.652, 17.919 
Stockholm, Sweden, 59.354, 17.941 
Borlange, Sweden, 60.422, 15.515 
Hultsfred, Sweden, 57.526, 15.824 
Gavle, Sweden, 60.593, 16.951 
Linkoeping, Sweden, 58.406, 15.68 
Norrkoeping, Sweden, 58.586, 16.251 
Torsby, Sweden, 60.157, 12.991 
Eskilstuna, Sweden, 59.351, 16.708 
Visby, Sweden, 57.663, 18.346 
Amsele, Sweden, 64.571, 19.314 
Mohed, Sweden, 64.961, 17.696 
Idre, Sweden, 61.869, 12.691 
Fallfors, Sweden, 65.106, 20.761 
Kalixfors, Sweden, 67.765, 20.257 
Hemavan, Sweden, 65.806, 15.083 
Spangdahlem, Germany, 49.973, 6.692 
Ramstein, Germany, 49.438, 7.601 
Bamberg, Germany, 49.92, 10.914 
Baumholder, Germany, 49.65, 7.3 
Giebelstadt, Germany, 49.648, 9.966 
Brueckeburg, Germany, 52.278, 9.082 
Celle, Germany, 52.591, 10.022 
Rheine-brentlange, Germany, 52.291, 7.387 
Fritzlar, Germany, 51.114, 9.286 
Itzehoe, Germany, 53.994, 9.578 
Laupheim, Germany, 48.22, 9.91 
Mendig, Germany, 50.366, 7.315 
Niederstetten, Germany, 49.392, 9.958 
Roth, Germany, 49.218, 11.101 
Fassberg, Germany, 52.919, 10.184 
Cottbus, Germany, 51.768, 14.292 
Grafenwoehr, Germany, 49.699, 11.941 
Hanau, Germany, 50.169, 8.961 
Heidelberg, Germany, 49.393, 8.652 
Hohenfels, Germany, 49.218, 11.836 
Kitzingen, Germany, 49.743, 10.201 
Eggebeck, Germany, 54.625, 9.341 
Nordholz, Germany, 53.767, 8.658 
Diepholz, Germany, 52.585, 8.341 
Geilenkirchen, Germany, 50.961, 6.042 
Hohn, Germany, 54.312, 9.538 
Jever, Germany, 53.533, 7.889 
Laage, Germany, 53.918, 12.279 
Noervenich, Germany, 50.831, 6.658 
Hopsten, Germany, 52.339, 7.541 
Preschen, Germany, 51.664, 14.634 
Schleswig, Germany, 54.459, 9.516 
Wittmundhafen, Germany, 53.548, 7.667 
Neubrandenburg, Germany, 53.602, 13.306 
Wunstorf, Germany, 52.457, 9.427 
Vilseck, Germany, 49.634, 11.767 
Coleman, Germany, 49.563, 8.463 
Wiesbaden, Germany, 50.05, 8.325 
Landsberg, Germany, 48.071, 10.906 
Buechel, Germany, 50.174, 7.063 
Erding, Germany, 48.322, 11.949 
Fuerstenfeldbruck, Germany, 48.206, 11.267 
Holzdorf, Germany, 51.768, 13.167 
Ingolstadt, Germany, 48.716, 11.534 
Lechfeld, Germany, 48.186, 10.862 
Memmingen, Germany, 47.989, 10.239 
Neuburg, Germany, 48.711, 11.211 
Laarbruch, Germany, 51.602, 6.143 
Guetersloh, Germany, 51.923, 8.306 
Brueggen, Germany, 51.2, 6.132 
Alexander bay, South africa, -28.575, 16.533 
Aggeneys, South africa, -29.282, 18.814 
Arnot power station, South africa, -25.944, 29.81 
Brakpan, South africa, -26.239, 28.302 
Bisho, South africa, -32.897, 27.279 
Bloemfontein, South africa, -29.092, 26.302 
Bethlehem, South africa, -28.248, 28.336 
Bothaville, South africa, -27.367, 26.629 
Carletonville, South africa, -26.369, 27.35 
Cape town, South africa, -33.965, 18.602 
Calvinia, South africa, -31.5, 19.726 
De aar, South africa, -30.637, 23.92 
Dwaalboom, South africa, -24.805, 26.832 
Dundee, South africa, -28.183, 30.224 
Durban, South africa, -29.97, 30.95 
East london, South africa, -33.036, 27.826 
Ermelo, South africa, -26.495, 29.98 
Ellisras, South africa, -23.726, 27.688 
Ficksburg, South africa, -28.823, 27.909 
Johannesburg, South africa, -25.986, 28.14 
George, South africa, -34.005, 22.379 
Giyani, South africa, -23.284, 30.65 
Johannesburg, South africa, -26.242, 28.151 
Grahamstown, South africa, -33.285, 26.498 
Greytown, South africa, -29.122, 30.587 
Harmony, South africa, -28.079, 26.861 
Pullenshope, South africa, -25.979, 29.619 
Heidelberg, South africa, -26.506, 28.394 
Heibron, South africa, -27.278, 27.996 
Harrismith, South africa, -28.235, 29.106 
Hoedspruit, South africa, -24.369, 31.049 
Hendrik verwoerddam, South africa, -30.562, 25.528 
Johannesburg, South africa, -26.139, 28.246 
Klerksdorp, South africa, -26.871, 26.718 
Komati power station, South africa, -26.093, 29.455 
Kriel, South africa, -26.252, 29.194 
Kimberley, South africa, -28.803, 24.765 
Komatipoort, South africa, -25.441, 31.93 
Krugersdorp, South africa, -26.081, 27.726 
Kroonstad, South africa, -27.661, 27.316 
Kuruman, South africa, -27.457, 23.411 
Kleinsee, South africa, -29.688, 17.094 
Johannesburg, South africa, -25.938, 27.926 
Ladybrand, South africa, -29.181, 27.453 
Lichtenburg, South africa, -26.176, 26.184 
Louis trichardt, South africa, -23.16, 29.696 
Langebaanweg, South africa, -32.969, 18.16 
Ladysmith, South africa, -28.582, 29.75 
Middelburg, South africa, -25.685, 29.44 
Margate, South africa, -30.857, 30.343 
Marble hall, South africa, -24.989, 29.283 
Majuba power station, South africa, -27.079, 29.778 
Mafikeng, South africa, -25.753, 25.612 
Mmabatho, South africa, -25.798, 25.548 
Malalane, South africa, -25.473, 31.566 
Messina, South africa, -22.356, 29.986 
Mkuze, South africa, -27.626, 32.044 
Newcastle, South africa, -27.771, 29.977 
Nelspruit, South africa, -25.501, 30.913 
Nylstroom, South africa, -24.686, 28.435 
Overberg, South africa, -34.555, 20.25 
Oudtshoorn, South africa, -33.607, 22.189 
Pietersburg, South africa, -23.845, 29.459 
Port elizabeth, South africa, -33.985, 25.617 
Plettenberg bay, South africa, -34.09, 23.328 
Phalaborwa, South africa, -23.937, 31.155 
Pietersburg, South africa, -23.926, 29.484 
Port saint johns, South africa, -31.606, 29.52 
Pietermaritzburg, South africa, -29.649, 30.399 
Pilanesberg, South africa, -25.334, 27.173 
Potgietersrus, South africa, -24.23, 28.984 
Pomfret, South africa, -25.847, 23.538 
Potchefstroom, South africa, -26.671, 27.082 
Parys, South africa, -26.889, 27.503 
Queenstown, South africa, -31.92, 26.882 
Richard's bay, South africa, -28.741, 32.092 
Rustenburg, South africa, -25.644, 27.271 
Robertson, South africa, -33.812, 19.903 
Springbok, South africa, -29.689, 17.939 
Secunda, South africa, -26.524, 29.17 
Saldanha, South africa, -32.964, 17.969 
Springs, South africa, -26.248, 28.398 
Swartkop, South africa, -25.809, 28.164 
Sishen, South africa, -27.648, 22.999 
Sace, South africa, -25.961, 29.209 
Skukuza, South africa, -24.961, 31.589 
Tommy's field, South africa, -28.26, 22.993 
Thohoyandou, South africa, -23.079, 30.383 
Thaba nchu, Bophuthatswana, -29.319, 26.823 
Bloemfontein, South africa, -29.033, 26.157 
Tutuka, South africa, -26.776, 29.339 
Tzaneen, South africa, -23.824, 30.329 
Ulundi, South africa, -28.321, 31.416 
Upington, South africa, -28.401, 21.261 
Umtata, South africa, -31.548, 28.674 
Vryburg, South africa, -26.982, 24.729 
Durban, South africa, -29.771, 31.058 
Vanderbijlpark, South africa, -26.692, 27.778 
Vredendal, South africa, -31.641, 18.545 
Vereeniging, South africa, -26.566, 27.961 
Vryheid, South africa, -27.787, 30.795 
Pretoria, South africa, -25.654, 28.224 
Witbank, South africa, -25.832, 29.192 
Waterkloof, South africa, -25.83, 28.222 
Welkom, South africa, -27.998, 26.669 
Wesselsbrunn, South africa, -27.847, 26.35 
Ysterplaat, South africa, -33.9, 18.498 
Zeerust, South africa, -25.599, 26.042 
Francistown, Botswana, -21.159, 27.474 
Jwaneng, Botswana, -24.602, 24.691 
Kasane, Botswana, -17.833, 25.162 
Maun, Botswana, -19.972, 23.431 
Orapa, Botswana, -21.266, 25.32 
Gaberone, Botswana, -24.555, 25.918 
Selebi-phikwe, Botswana, -22.058, 27.829 
Brazzaville, Congo, -4.252, 15.253 
Impfondo, Congo, 1.589, 18.047 
Makoua, Congo, -0.021, 15.575 
Owando, Congo, -0.531, 15.95 
Ouesso, Congo, 1.616, 16.038 
Makabana, Congo, -3.483, 12.617 
Loudima, Congo, -4.208, 12.661 
Pointe-noire, Congo, -4.813, 11.886 
Manzini, Swaziland, -26.529, 31.308 
Bangui, Central african rep., 4.398, 18.519 
Bangassou, Central african rep., 4.784, 22.781 
Birao, Central african rep., 10.236, 22.717 
Bambari, Central african rep., 5.847, 20.649 
N'dele, Central african rep., 8.427, 20.635 
Bouar, Central african rep., 5.958, 15.637 
Bria, Central african rep., 6.528, 21.989 
Berberati, Central african rep., 4.221, 15.786 
Yalinga, Central african rep., 45.154, -89.111 
Bata, Equatorial guinea, 1.905, 9.806 
Malabo, Equatorial guinea, 3.755, 8.709 
Wide awake, Acores, -7.969, -14.394 
Plaisance, Mauritius, -20.43, 57.683 
Rodriguez island, Mauritius, -19.758, 63.362 
Diego garcia island, Diego garcia island, -7.313, 72.411 
Tiko, Cameroon, 4.089, 9.36 
Douala, Cameroon, 4.006, 9.719 
Batouri, Cameroon, 4.473, 14.364 
Maroua, Cameroon, 10.451, 14.257 
Foumban, Cameroon, 5.637, 10.751 
N'gaoundere, Cameroon, 7.357, 13.559 
Garoua, Cameroon, 9.336, 13.37 
Bafoussam, Cameroon, 5.537, 10.354 
Bamenda, Cameroon, 6.039, 10.123 
Yaounde, Cameroon, 3.835, 11.524 
Kasompe, Zambia, -12.573, 27.894 
Kalabo, Zambia, -14.997, 22.648 
Livingstone, Zambia, -17.822, 25.822 
Lusaka, Zambia, -15.331, 28.453 
Mansa, Zambia, -11.138, 28.875 
Mfuwe, Zambia, -13.259, 31.936 
Mongu, Zambia, -15.254, 23.162 
Mufulira, Zambia, -12.565, 28.299 
Ndola, Zambia, -12.998, 28.665 
Southdowns, Zambia, -12.9, 28.15 
Zambezi, Zambia, -13.539, 23.11 
Moroni, Comoros islands, -11.534, 43.272 
Moheli, Comoros islands, -12.298, 43.766 
Moroni, Comoros islands, -11.711, 43.244 
Anjouan, Comoros islands, -12.132, 44.43 
Dzaoudzi, Mayotte island, -12.805, 45.281 
St.-denis, Reunion island, -20.887, 55.51 
St.-pierre, Reunion island, -21.321, 55.425 
Antananarivo, Madagascar, -18.797, 47.479 
Miandrivazo, Madagascar, -19.563, 45.451 
Sainte marie, Madagascar, -17.094, 49.816 
Toamasina, Madagascar, -18.109, 49.392 
Morondava, Madagascar, -20.285, 44.318 
Antsiranana, Madagascar, -12.349, 49.292 
Mananara, Madagascar, -16.164, 49.774 
Andapa, Madagascar, -14.652, 49.621 
Ambilobe, Madagascar, -13.188, 48.988 
Antalaha, Madagascar, -14.999, 50.32 
Analalava, Madagascar, -14.629, 47.764 
Mahajanga, Madagascar, -15.667, 46.352 
Nosy-be, Madagascar, -13.312, 48.314 
Besalampy, Madagascar, -16.742, 44.481 
Maroantsetra, Madagascar, -15.437, 49.688 
Sambava, Madagascar, -14.279, 50.175 
Vohemar, Madagascar, -13.376, 50.003 
Antsohihy, Madagascar, -14.899, 47.994 
Ampampamena, Madagascar, -13.485, 48.633 
Tolagnaro, Madagascar, -25.038, 46.956 
Fianarantsoa, Madagascar, -21.441, 47.112 
Farafangana, Madagascar, -22.805, 47.821 
Manakara, Madagascar, -22.12, 48.022 
Mananjary, Madagascar, -21.202, 48.358 
Morombe, Madagascar, -21.754, 43.375 
Toliara, Madagascar, -23.383, 43.728 
M'banza-congo, Angola, -6.27, 14.247 
Benguela, Angola, -12.609, 13.404 
Cabinda, Angola, -5.597, 12.188 
Chitato, Angola, -7.357, 20.804 
Camaxilo, Angola, -8.374, 18.924 
Cazombo, Angola, -11.894, 22.916 
N'giva, Angola, -17.045, 15.687 
Huambo, Angola, -12.809, 15.76 
Kuito, Angola, -12.404, 16.947 
Lobito, Angola, -12.371, 13.536 
Luanda, Angola, -8.858, 13.231 
Malanje, Angola, -9.525, 16.312 
Menongue, Angola, -14.658, 17.72 
Mocamedes, Angola, -15.261, 12.147 
Negage, Angola, -7.754, 15.287 
Porto amboim, Angola, -10.722, 13.765 
Saurimo, Angola, -9.689, 20.432 
Soyo, Angola, -6.141, 12.372 
Toto, Angola, -7.147, 14.248 
Luena, Angola, -11.768, 19.898 
Uige, Angola, -7.603, 15.028 
Xangongo, Angola, -16.755, 14.965 
Oyem, Gabon, 1.541, 11.581 
Okondja, Gabon, -0.665, 13.673 
Lambarene, Gabon, -0.704, 10.246 
Bitam, Gabon, 2.076, 11.493 
Moanda, Gabon, -1.537, 13.269 
Port gentil, Gabon, -0.712, 8.754 
Omboue hospial, Gabon, -1.575, 9.263 
Makokou, Gabon, 0.579, 12.891 
Libreville, Gabon, 0.458, 9.412 
Mitzic, Gabon, 0.776, 11.553 
Franceville, Gabon, -1.656, 13.438 
Lastourville, Gabon, -0.826, 12.747 
Tchibanga, Gabon, -2.889, 10.919 
Principe, Sao tome & principe, 1.663, 7.412 
Sao tome, Sao tome & principe, 0.378, 6.712 
Beira, Mozambique, -19.796, 34.907 
Cuamba, Mozambique, -14.82, 36.532 
Chimoio, Mozambique, -19.151, 33.429 
Estima, Mozambique, -15.734, 32.757 
Inhambane, Mozambique, -23.876, 35.408 
Lichinga, Mozambique, -13.274, 35.266 
Lumbo, Mozambique, -15.033, 40.672 
Maputo, Mozambique, -25.921, 32.573 
Mueda, Mozambique, -11.673, 39.563 
Mocimboa da praia, Mozambique, -11.362, 40.355 
Marrupa, Mozambique, -13.225, 37.552 
Nacala, Mozambique, -14.488, 40.712 
Nampula, Mozambique, -15.106, 39.282 
Pemba, Mozambique, -12.987, 40.522 
Quelimane, Mozambique, -17.856, 36.869 
Songo, Mozambique, -15.602, 32.773 
Tete, Mozambique, -16.105, 33.64 
Ulongwe, Mozambique, -14.704, 34.352 
Vilankulu, Mozambique, -22.018, 35.313 
Alphonse, Seychelles, -7.005, 52.726 
Desroches, Seychelles, -5.696, 53.654 
Farquhar, Seychelles, -10.109, 51.176 
Mahe, Seychelles, -4.674, 55.522 
Praslin, Seychelles, -4.319, 55.691 
Coetivy, Seychelles, -7.164, 56.264 
Sarh, Chad, 9.151, 18.379 
Abeche, Chad, 13.847, 20.844 
Moundou, Chad, 8.62, 16.068 
N'djamena, Chad, 12.134, 15.034 
Pala, Chad, 9.379, 14.926 
Faya-largeau, Chad, 17.917, 19.111 
Bulawayo, Zimbabwe, -20.017, 28.618 
Harare, Zimbabwe, -17.751, 30.924 
Chiredzi, Zimbabwe, -21.008, 31.578 
Victoria falls, Zimbabwe, -18.096, 25.839 
Mutare, Zimbabwe, -18.977, 32.451 
Harare, Zimbabwe, -17.932, 31.093 
Kariba, Zimbabwe, -16.52, 28.885 
Mutoko, Zimbabwe, -17.432, 32.184 
Mutare, Zimbabwe, -18.998, 32.627 
Masvingo, Zimbabwe, -20.055, 30.859 
Zvishavane, Zimbabwe, -20.289, 30.088 
Gwert, Zimbabwe, -19.437, 29.862 
Hwange national park, Zimbabwe, -18.63, 27.021 
Zisco, Zimbabwe, -19.029, 29.722 
Blantyre, Malawi, -15.679, 34.974 
Karonga, Malawi, -9.953, 33.893 
Kasungu, Malawi, -13.014, 33.468 
Mangochi, Malawi, 30.838, -85.182 
Mzuzu, Malawi, -11.445, 34.012 
Maseru, Lesotho, -29.462, 27.553 
Maseru, Lesotho, -29.304, 27.503 
Kinshasa, Zaire, -4.386, 15.444 
Kinshasa, Zaire, -4.325, 15.328 
Muanda, Zaire, -5.931, 12.352 
Kitona base, Zaire, -5.918, 12.447 
Matadi, Zaire, -5.799, 13.441 
Bandoundu, Zaire, -3.311, 17.382 
Kikwit, Zaire, -5.036, 18.786 
Mbandaka, Zaire, 0.022, 18.289 
Gbadolite, Zaire, 4.253, 20.975 
Gemena, Zaire, 3.235, 19.771 
Kotakoli, Zaire, 4.158, 21.651 
Lisala, Zaire, 2.171, 21.497 
Kisangani, Zaire, 0.518, 25.155 
Isiro, Zaire, 2.827, 27.588 
Bunia, Zaire, 1.566, 30.221 
Buta zega, Zaire, 2.818, 24.794 
Bukavu/kavumu, Zaire, -2.309, 28.809 
Goma, Zaire, -1.671, 29.238 
Kindu, Zaire, -2.919, 25.915 
Lubumashi, Zaire, -11.591, 27.531 
Kolwezi, Zaire, -10.766, 25.506 
Kalemie, Zaire, -5.876, 29.25 
Kamina base, Zaire, -8.642, 25.253 
Luena, Zaire, -9.469, 25.759 
Kananga, Zaire, -5.9, 22.469 
Mbuji-mayi, Zaire, -6.121, 23.569 
Bamako, Mali, 12.533, -7.95 
Gao, Mali, 16.248, -0.005 
Kayes, Mali, 14.431, -11.439 
Mopti, Mali, 14.513, -4.079 
Nioro, Mali, 15.239, -9.576 
Tombouctou, Mali, 16.73, -3.007 
Tessalit, Mali, 20.246, 0.981 
Banjul, Gambia, 13.338, -16.652 
Fuerteventura, Canary islands, 28.453, -13.864 
Hierro, Canary islands, 27.815, -17.887 
Santa cruz de la palma, Spain, 28.626, -17.756 
Gran canaria, Canary islands, 27.932, -15.386 
Lanzerote, Canary islands, 28.945, -13.605 
Tenerife, Canary islands, 28.044, -16.572 
Tenerife, Canary islands, 28.482, -16.341 
Melilla, Spanish north africa, 35.28, -2.956 
Hastings, Sierra leone, 8.394, -13.128 
Freetown, Sierra leone, 8.616, -13.195 
Cufar, Guinea bissau, 11.288, -15.181 
Bissau, Guinea bissau, 11.895, -15.654 
Monrovia, Liberia, 6.289, -10.759 
Monrovia, Liberia, 6.234, -10.362 
Agadir, Morocco, 30.381, -9.546 
Tan tan, Morocco, 28.448, -11.161 
Fez, Morocco, 33.927, -4.978 
Ifrane, Morocco, 33.505, -5.153 
Er-rachidia, Morocco, 31.949, -4.401 
Meknes, Morocco, 33.879, -5.515 
Nador, Morocco, 35.153, -2.92 
Oujda, Morocco, 34.787, -1.924 
Casablanca, Morocco, 33.553, -7.661 
Rabat, Morocco, 34.051, -6.751 
Sidi ifini, Morocco, 29.369, -10.18 
Essadouira, Morocco, 31.404, -9.685 
Casablanca, Morocco, 33.368, -7.588 
Marrakech, Morocco, 31.607, -8.036 
Kentira, Morocco, 34.299, -6.596 
Ouarzazate, Morocco, 30.939, -6.909 
Al hociema, Morocco, 35.177, -3.839 
Tetouan, Morocco, 35.594, -5.32 
Tanger, Morocco, 35.727, -5.917 
Ziguinchor, Senegal, 12.556, -16.282 
Kolda, Senegal, 12.88, -14.955 
Cap skiring, Senegal, 12.41, -16.746 
Kaolack, Senegal, 14.147, -16.051 
Dakar, Senegal, 14.739, -17.49 
St. louis, Senegal, 16.05, -16.461 
Bakel, Senegal, 14.847, -12.468 
Kedougou, Senegal, 12.572, -12.22 
Tambacounda, Senegal, 13.737, -13.653 
Aioun el atrouss, Mauritania, 16.711, -9.638 
Tidjikja, Mauritania, 18.57, -11.423 
Kiffa, Mauritania, 16.59, -11.406 
Nema, Mauritania, 16.622, -7.314 
Kaedi, Mauritania, 16.159, -13.508 
Nouakschott, Mauritania, 18.098, -15.948 
Selibabi, Mauritania, 15.179, -12.207 
Atar, Mauritania, 20.507, -13.043 
Nouadhibou, Mauritania, 20.928, -17.031 
Bir moghrein, Mauritania, 25.237, -11.589 
Fira, Guinea, 10.351, -13.569 
Faranah, Guinea, 10.036, -10.77 
Labe, Guinea, 11.326, -12.287 
Macenta, Guinea, 8.481, -9.526 
N'zerekore, Guinea, 7.806, -8.702 
Amilcar cabral, Cape verde islands, 16.741, -22.949 
Boa vista, Cape verde islands, 16.137, -22.889 
Francisco mendez, Cape verde islands, 14.924, -23.493 
Maio, Cape verde islands, 15.156, -23.214 
Sao nocolau island, Cape verde islands, 16.588, -24.284 
Sao vicente island, Cape verde islands, 16.834, -25.057 
Addis ababa, Ethiopia, 8.977, 38.8 
Addis ababa, Ethiopia, 9.004, 38.726 
Bahar dar, Ethiopia, 11.608, 37.321 
Dire dawa, Ethiopia, 9.625, 41.854 
Gambella, Ethiopia, 8.128, 34.563 
Gondar, Ethiopia, 12.518, 37.432 
Debre zeit, Ethiopia, 8.716, 39.008 
Jimma, Ethiopia, 7.666, 36.816 
Lalibella, Ethiopia, 11.975, 38.98 
Makale, Ethiopia, 13.467, 39.533 
Bujumbura, Burundi, -3.324, 29.318 
Baidoa, Somalia, 3.099, 43.624 
Hargeisa, Somalia, 9.518, 44.089 
Berbera, Somalia, 10.389, 44.941 
Kismayu, Somalia, -0.377, 42.459 
Mogadishu, Somalia, 2.014, 45.305 
El arish, Egypt, 31.073, 33.836 
Asyut, Egypt, 27.046, 31.012 
Alexandria, Egypt, 31.184, 29.949 
Abu simbel, Egypt, 22.376, 31.612 
Cairo, Egypt, 30.122, 31.406 
Cairo, Egypt, 30.116, 30.915 
Embaba, Egypt, 30.074, 31.192 
Hurghada, Egypt, 27.184, 33.798 
El-gora, Egypt, 31.069, 34.129 
Luxor, Egypt, 25.671, 32.706 
Mersa-matruh, Egypt, 31.325, 27.222 
Port said, Egypt, 31.279, 32.24 
St. catherine, Egypt, 28.685, 34.063 
Aswan, Egypt, 23.964, 32.82 
El-tor, Egypt, 28.209, 33.645 
Eldoret, Kenya, 0.404, 35.238 
Garissa, Kenya, -0.463, 39.648 
Isiolo, Kenya, 0.339, 37.591 
Kakamega, Kenya, 0.271, 34.787 
Kisumu, Kenya, -0.086, 34.729 
Kitale, Kenya, 0.972, 34.958 
Lokichoggio, Kenya, 4.204, 34.348 
Lodwar, Kenya, 3.122, 35.609 
Lamu, Kenya, -2.252, 40.913 
Loyangalani, Kenya, 2.763, 36.718 
Mandera, Kenya, 3.934, 41.844 
Marsabit, Kenya, 2.345, 37.999 
Meru, Kenya, 0.23, 38.17 
Malindi, Kenya, -3.229, 40.102 
Mombasa, Kenya, -4.035, 39.594 
Moyale lower, Kenya, 3.47, 39.101 
Nyeri, Kenya, -0.369, 36.98 
Naivasha, Kenya, -0.788, 36.433 
Nairobi, Kenya, -1.322, 36.815 
Nanyuki, Kenya, -0.061, 37.039 
Nairobi, Kenya, -1.277, 36.862 
Wajir, Kenya, 1.733, 40.091 
Buattifel, Libya, 28.795, 22.081 
Giallo, Libya, 28.638, 21.438 
Ghat, Libya, 25.146, 10.143 
Kufra, Libya, 24.179, 23.314 
Benghazi, Libya, 32.097, 20.269 
El beida, Libya, 32.789, 21.964 
Sebha, Libya, 26.987, 14.473 
Tripoli, Libya, 32.663, 13.159 
Marsa brega, Libya, 30.378, 19.576 
Ras lanouf v 40, Libya, 30.5, 18.527 
Hon, Libya, 29.11, 15.966 
Dahra, Libya, 29.47, 17.931 
Ghadames, Libya, 30.152, 9.715 
Zella 74, Libya, 28.59, 17.294 
Gisenyi, Rwanda, -1.677, 29.259 
Kigali, Rwanda, -1.969, 30.139 
Kamembe, Rwanda, -2.462, 28.908 
Dongola, Sudan, 19.154, 30.43 
